year,month,states,stressor,stress_pct
2015,July-September,Kansas,Varroa Mites,22.5
2015,July-September,Kansas,Pesticides,14.1
2015,July-September,Kansas,Other pests/parasites,16.2
2015,July-September,Kansas,Diseases,0.2
2015,July-September,Kentucky,Diseases,1.2
2015,July-September,Kentucky,Pesticides,6.5
2015,July-September,Kentucky,Other,9.0
2015,July-September,Kentucky,Other pests/parasites,11.3
2015,July-September,Kentucky,Unknown,2.0
2015,July-September,Kentucky,Varroa Mites,40.4
2015,July-September,Louisiana,Varroa Mites,25.9
2015,July-September,Louisiana,Pesticides,1.6
2015,July-September,Louisiana,Other,3.0
2015,July-September,Louisiana,Other pests/parasites,2.3
2015,July-September,Louisiana,Diseases,
2015,July-September,Louisiana,Unknown,0.2
2015,July-September,Maine,Other pests/parasites,3.4
2015,July-September,Maine,Pesticides,
2015,July-September,Maine,Unknown,7.8
2015,July-September,Maine,Diseases,13.2
2015,July-September,Maine,Varroa Mites,9.9
2015,July-September,Maine,Other,2.6
2015,July-September,Maryland,Unknown,2.0
2015,July-September,Maryland,Other pests/parasites,19.1
2015,July-September,Maryland,Diseases,2.9
2015,July-September,Maryland,Other,7.1
2015,July-September,Maryland,Varroa Mites,26.9
2015,July-September,Maryland,Pesticides,22.8
2015,July-September,Massachusetts,Other,2.5
2015,July-September,Massachusetts,Diseases,0.4
2015,July-September,Massachusetts,Unknown,0.3
2015,July-September,Massachusetts,Other pests/parasites,2.9
2015,July-September,Massachusetts,Pesticides,2.1
2015,July-September,Massachusetts,Varroa Mites,16.3
2015,July-September,Michigan,Varroa Mites,44.6
2015,July-September,Michigan,Other,1.8
2015,July-September,Michigan,Diseases,7.3
2015,July-September,Michigan,Unknown,8.8
2015,July-September,Michigan,Other pests/parasites,16.3
2015,July-September,Michigan,Pesticides,13.7
2015,July-September,Minnesota,Unknown,7.2
2015,July-September,Minnesota,Varroa Mites,33.3
2015,July-September,Minnesota,Diseases,7.4
2015,July-September,Minnesota,Pesticides,27.4
2015,July-September,Minnesota,Other,7.0
2015,July-September,Minnesota,Other pests/parasites,14.6
2015,July-September,Mississippi,Pesticides,1.1
2015,July-September,Mississippi,Other,3.8
2015,July-September,Mississippi,Varroa Mites,45.5
2015,July-September,Mississippi,Unknown,1.4
2015,July-September,Mississippi,Diseases,
2015,July-September,Mississippi,Other pests/parasites,2.2
2015,July-September,Missouri,Other,2.1
2015,July-September,Missouri,Diseases,3.0
2015,July-September,Missouri,Other pests/parasites,11.7
2015,July-September,Missouri,Varroa Mites,11.1
2015,July-September,Missouri,Pesticides,2.0
2015,July-September,Missouri,Unknown,1.4
2015,July-September,Montana,Unknown,5.3
2015,July-September,Montana,Other pests/parasites,16.4
2015,July-September,Montana,Pesticides,2.3
2015,July-September,Montana,Other,6.4
2015,July-September,Montana,Varroa Mites,52.5
2015,July-September,Montana,Diseases,10.7
2015,July-September,Nebraska,Varroa Mites,33.2
2015,July-September,Nebraska,Unknown,4.3
2015,July-September,Nebraska,Other pests/parasites,10.3
2015,July-September,Nebraska,Pesticides,13.2
2015,July-September,Nebraska,Other,4.6
2015,July-September,Nebraska,Diseases,10.9
2015,July-September,New Jersey,Pesticides,
2015,July-September,New Jersey,Varroa Mites,7.2
2015,July-September,New Jersey,Unknown,0.7
2015,July-September,New Jersey,Other pests/parasites,1.0
2015,July-September,New Jersey,Diseases,0.1
2015,July-September,New Jersey,Other,1.1
2015,July-September,New Mexico,Other,55.5
2015,July-September,New Mexico,Unknown,0.7
2015,July-September,New Mexico,Other pests/parasites,55.0
2015,July-September,New Mexico,Pesticides,58.0
2015,July-September,New Mexico,Diseases,55.0
2015,July-September,New Mexico,Varroa Mites,61.2
2015,July-September,New York,Diseases,5.7
2015,July-September,New York,Other pests/parasites,14.3
2015,July-September,New York,Varroa Mites,40.0
2015,July-September,New York,Pesticides,17.1
2015,July-September,New York,Unknown,1.5
2015,July-September,New York,Other,8.8
2015,July-September,North Carolina,Other pests/parasites,27.9
2015,July-September,North Carolina,Pesticides,7.5
2015,July-September,North Carolina,Unknown,8.5
2015,July-September,North Carolina,Other,5.7
2015,July-September,North Carolina,Varroa Mites,33.9
2015,July-September,North Carolina,Diseases,0.7
2015,July-September,North Dakota,Other pests/parasites,15.5
2015,July-September,North Dakota,Unknown,3.7
2015,July-September,North Dakota,Varroa Mites,33.8
2015,July-September,North Dakota,Pesticides,12.3
2015,July-September,North Dakota,Other,4.1
2015,July-September,North Dakota,Diseases,8.1
2015,July-September,Ohio,Pesticides,23.4
2015,July-September,Ohio,Unknown,1.7
2015,July-September,Ohio,Varroa Mites,30.7
2015,July-September,Ohio,Other pests/parasites,8.0
2015,July-September,Ohio,Other,1.6
2015,July-September,Ohio,Diseases,0.6
2015,July-September,Oklahoma,Other,0.6
2015,July-September,Oklahoma,Unknown,0.4
2015,July-September,Oklahoma,Other pests/parasites,2.3
2015,July-September,Oklahoma,Diseases,0.1
2015,July-September,Oklahoma,Pesticides,0.1
2015,July-September,Oklahoma,Varroa Mites,1.6
2015,July-September,Oregon,Pesticides,3.1
2015,July-September,Oregon,Varroa Mites,56.0
2015,July-September,Oregon,Unknown,3.8
2015,July-September,Oregon,Other,4.8
2015,July-September,Oregon,Diseases,5.2
2015,July-September,Oregon,Other pests/parasites,20.8
2015,July-September,Other States,Other,0.7
2015,July-September,Other States,Diseases,
2015,July-September,Other States,Other pests/parasites,0.2
2015,July-September,Other States,Varroa Mites,8.8
2015,July-September,Other States,Pesticides,0.4
2015,July-September,Other States,Unknown,0.2
2015,July-September,Pennsylvania,Varroa Mites,45.1
2015,July-September,Pennsylvania,Other pests/parasites,11.3
2015,July-September,Pennsylvania,Pesticides,5.1
2015,July-September,Pennsylvania,Diseases,3.7
2015,July-September,Pennsylvania,Unknown,0.8
2015,July-September,Pennsylvania,Other,7.2
2015,July-September,South Carolina,Unknown,3.0
2015,July-September,South Carolina,Varroa Mites,58.4
2015,July-September,South Carolina,Pesticides,14.7
2015,July-September,South Carolina,Other pests/parasites,31.0
2015,July-September,South Carolina,Diseases,18.3
2015,July-September,South Carolina,Other,3.9
2015,July-September,South Dakota,Varroa Mites,22.0
2015,July-September,South Dakota,Unknown,5.7
2015,July-September,South Dakota,Other pests/parasites,7.3
2015,July-September,South Dakota,Diseases,2.0
2015,July-September,South Dakota,Other,1.9
2015,July-September,South Dakota,Pesticides,7.1
2015,July-September,Tennessee,Other,2.2
2015,July-September,Tennessee,Unknown,1.0
2015,July-September,Tennessee,Pesticides,4.8
2015,July-September,Tennessee,Varroa Mites,50.8
2015,July-September,Tennessee,Diseases,0.5
2015,July-September,Tennessee,Other pests/parasites,38.4
2015,July-September,Texas,Varroa Mites,30.7
2015,July-September,Texas,Other,4.7
2015,July-September,Texas,Diseases,1.3
2015,July-September,Texas,Other pests/parasites,26.0
2015,July-September,Texas,Unknown,5.2
2015,July-September,Texas,Pesticides,19.4
2015,July-September,Utah,Other pests/parasites,25.0
2015,July-September,Utah,Other,3.6
2015,July-September,Utah,Unknown,0.1
2015,July-September,Utah,Pesticides,33.6
2015,July-September,Utah,Varroa Mites,40.1
2015,July-September,Utah,Diseases,41.6
2015,July-September,Vermont,Varroa Mites,22.7
2015,July-September,Vermont,Other,0.4
2015,July-September,Vermont,Diseases,
2015,July-September,Vermont,Other pests/parasites,0.5
2015,July-September,Vermont,Unknown,
2015,July-September,Vermont,Pesticides,
2015,July-September,Virginia,Varroa Mites,29.0
2015,July-September,Virginia,Other pests/parasites,14.2
2015,July-September,Virginia,Pesticides,3.7
2015,July-September,Virginia,Other,3.5
2015,July-September,Virginia,Unknown,8.9
2015,July-September,Virginia,Diseases,1.3
2015,July-September,Washington,Other pests/parasites,3.7
2015,July-September,Washington,Pesticides,1.4
2015,July-September,Washington,Other,3.8
2015,July-September,Washington,Varroa Mites,45.6
2015,July-September,Washington,Unknown,0.3
2015,July-September,Washington,Diseases,2.3
2015,July-September,West Virginia,Other,3.0
2015,July-September,West Virginia,Diseases,1.0
2015,July-September,West Virginia,Varroa Mites,21.7
2015,July-September,West Virginia,Pesticides,1.5
2015,July-September,West Virginia,Other pests/parasites,5.3
2015,July-September,West Virginia,Unknown,1.1
2015,July-September,Wisconsin,Unknown,13.5
2015,July-September,Wisconsin,Other pests/parasites,20.1
2015,July-September,Wisconsin,Pesticides,20.9
2015,July-September,Wisconsin,Other,12.6
2015,July-September,Wisconsin,Diseases,8.3
2015,July-September,Wisconsin,Varroa Mites,47.3
2015,July-September,Wyoming,Varroa Mites,28.5
2015,July-September,Wyoming,Other pests/parasites,11.0
2015,July-September,Wyoming,Other,2.0
2015,July-September,Wyoming,Diseases,6.4
2015,July-September,Wyoming,Unknown,0.4
2015,July-September,Wyoming,Pesticides,3.4
2015,October-December,Alabama,Varroa Mites,3.1
2015,October-December,Alabama,Diseases,0.2
2015,October-December,Alabama,Unknown,1.9
2015,October-December,Alabama,Other,2.8
2015,October-December,Alabama,Pesticides,0.2
2015,October-December,Alabama,Other pests/parasites,6.4
2015,October-December,Arizona,Varroa Mites,50.1
2015,October-December,Arizona,Diseases,1.1
2015,October-December,Arizona,Unknown,15.5
2015,October-December,Arizona,Other pests/parasites,1.7
2015,October-December,Arizona,Other,0.5
2015,October-December,Arizona,Pesticides,3.5
2015,October-December,Arkansas,Other pests/parasites,9.7
2015,October-December,Arkansas,Diseases,0.1
2015,October-December,Arkansas,Varroa Mites,38.1
2015,October-December,Arkansas,Pesticides,8.2
2015,October-December,Arkansas,Unknown,0.6
2015,October-December,Arkansas,Other,8.5
2015,October-December,California,Pesticides,11.7
2015,October-December,California,Other pests/parasites,12.7
2015,October-December,California,Varroa Mites,37.3
2015,October-December,California,Other,10.5
2015,October-December,California,Unknown,7.3
2015,October-December,California,Diseases,6.2
2015,October-December,Colorado,Pesticides,19.7
2015,October-December,Colorado,Other,8.4
2015,October-December,Colorado,Varroa Mites,47.6
2015,October-December,Colorado,Unknown,1.8
2015,October-December,Colorado,Other pests/parasites,24.4
2015,October-December,Colorado,Diseases,21.2
2015,October-December,Connecticut,Pesticides,1.1
2015,October-December,Connecticut,Other pests/parasites,1.7
2015,October-December,Connecticut,Other,3.4
2015,October-December,Connecticut,Diseases,0.5
2015,October-December,Connecticut,Unknown,2.0
2015,October-December,Connecticut,Varroa Mites,10.5
2015,October-December,Florida,Diseases,2.5
2015,October-December,Florida,Other,3.0
2015,October-December,Florida,Other pests/parasites,18.4
2015,October-December,Florida,Unknown,4.2
2015,October-December,Florida,Varroa Mites,27.3
2015,October-December,Florida,Pesticides,6.8
2015,October-December,Georgia,Other,3.7
2015,October-December,Georgia,Unknown,1.3
2015,October-December,Georgia,Other pests/parasites,13.9
2015,October-December,Georgia,Pesticides,4.5
2015,October-December,Georgia,Diseases,5.3
2015,October-December,Georgia,Varroa Mites,43.5
2015,October-December,Hawaii,Diseases,0.2
2015,October-December,Hawaii,Unknown,
2015,October-December,Hawaii,Other,
2015,October-December,Hawaii,Other pests/parasites,33.9
2015,October-December,Hawaii,Varroa Mites,31.0
2015,October-December,Hawaii,Pesticides,
2015,October-December,Idaho,Diseases,4.3
2015,October-December,Idaho,Other,2.8
2015,October-December,Idaho,Other pests/parasites,0.6
2015,October-December,Idaho,Varroa Mites,38.9
2015,October-December,Idaho,Unknown,4.5
2015,October-December,Idaho,Pesticides,4.0
2015,October-December,Illinois,Varroa Mites,9.4
2015,October-December,Illinois,Diseases,0.3
2015,October-December,Illinois,Pesticides,0.9
2015,October-December,Illinois,Other pests/parasites,2.5
2015,October-December,Illinois,Other,1.0
2015,October-December,Illinois,Unknown,3.1
2015,October-December,Indiana,Pesticides,0.1
2015,October-December,Indiana,Other pests/parasites,0.5
2015,October-December,Indiana,Varroa Mites,15.1
2015,October-December,Indiana,Other,0.6
2015,October-December,Indiana,Diseases,6.3
2015,October-December,Indiana,Unknown,3.7
2015,October-December,Iowa,Pesticides,6.4
2015,October-December,Iowa,Other pests/parasites,0.9
2015,October-December,Iowa,Unknown,1.4
2015,October-December,Iowa,Varroa Mites,53.4
2015,October-December,Iowa,Other,24.8
2015,October-December,Iowa,Diseases,0.6
2015,October-December,Kansas,Other,33.9
2015,October-December,Kansas,Unknown,19.0
2015,October-December,Kansas,Varroa Mites,44.5
2015,October-December,Kansas,Pesticides,25.1
2015,October-December,Kansas,Other pests/parasites,24.8
2015,October-December,Kansas,Diseases,0.2
2015,October-December,Kentucky,Diseases,0.4
2015,October-December,Kentucky,Pesticides,9.8
2015,October-December,Kentucky,Other,7.2
2015,October-December,Kentucky,Other pests/parasites,14.8
2015,October-December,Kentucky,Unknown,1.7
2015,October-December,Kentucky,Varroa Mites,22.2
2015,October-December,Louisiana,Varroa Mites,10.9
2015,October-December,Louisiana,Pesticides,0.6
2015,October-December,Louisiana,Other,2.4
2015,October-December,Louisiana,Other pests/parasites,1.0
2015,October-December,Louisiana,Diseases,
2015,October-December,Louisiana,Unknown,0.2
2015,October-December,Maine,Other pests/parasites,0.2
2015,October-December,Maine,Pesticides,
2015,October-December,Maine,Unknown,0.4
2015,October-December,Maine,Diseases,
2015,October-December,Maine,Varroa Mites,18.0
2015,October-December,Maine,Other,0.1
2015,October-December,Maryland,Unknown,4.3
2015,October-December,Maryland,Other pests/parasites,2.0
2015,October-December,Maryland,Diseases,0.1
2015,October-December,Maryland,Other,0.2
2015,October-December,Maryland,Varroa Mites,5.6
2015,October-December,Maryland,Pesticides,
2015,October-December,Massachusetts,Other,2.6
2015,October-December,Massachusetts,Diseases,6.2
2015,October-December,Massachusetts,Unknown,1.1
2015,October-December,Massachusetts,Other pests/parasites,1.6
2015,October-December,Massachusetts,Pesticides,1.9
2015,October-December,Massachusetts,Varroa Mites,31.4
2015,October-December,Michigan,Varroa Mites,30.2
2015,October-December,Michigan,Other,3.2
2015,October-December,Michigan,Diseases,
2015,October-December,Michigan,Unknown,3.7
2015,October-December,Michigan,Other pests/parasites,4.1
2015,October-December,Michigan,Pesticides,4.1
2015,October-December,Minnesota,Unknown,8.9
2015,October-December,Minnesota,Varroa Mites,43.6
2015,October-December,Minnesota,Diseases,8.4
2015,October-December,Minnesota,Pesticides,25.0
2015,October-December,Minnesota,Other,3.8
2015,October-December,Minnesota,Other pests/parasites,8.7
2015,October-December,Mississippi,Pesticides,
2015,October-December,Mississippi,Other,0.7
2015,October-December,Mississippi,Varroa Mites,10.6
2015,October-December,Mississippi,Unknown,1.3
2015,October-December,Mississippi,Diseases,0.3
2015,October-December,Mississippi,Other pests/parasites,2.5
2015,October-December,Missouri,Other,0.8
2015,October-December,Missouri,Diseases,3.3
2015,October-December,Missouri,Other pests/parasites,6.0
2015,October-December,Missouri,Varroa Mites,2.8
2015,October-December,Missouri,Pesticides,0.1
2015,October-December,Missouri,Unknown,1.5
2015,October-December,Montana,Unknown,13.9
2015,October-December,Montana,Other pests/parasites,19.8
2015,October-December,Montana,Pesticides,11.4
2015,October-December,Montana,Other,3.2
2015,October-December,Montana,Varroa Mites,35.5
2015,October-December,Montana,Diseases,14.4
2015,October-December,Nebraska,Varroa Mites,15.5
2015,October-December,Nebraska,Unknown,1.7
2015,October-December,Nebraska,Other pests/parasites,
2015,October-December,Nebraska,Pesticides,0.3
2015,October-December,Nebraska,Other,0.4
2015,October-December,Nebraska,Diseases,0.2
2015,October-December,New Jersey,Pesticides,0.4
2015,October-December,New Jersey,Varroa Mites,7.7
2015,October-December,New Jersey,Unknown,1.2
2015,October-December,New Jersey,Other pests/parasites,2.2
2015,October-December,New Jersey,Diseases,
2015,October-December,New Jersey,Other,0.4
2015,October-December,New Mexico,Other,0.6
2015,October-December,New Mexico,Unknown,1.7
2015,October-December,New Mexico,Other pests/parasites,0.3
2015,October-December,New Mexico,Pesticides,8.4
2015,October-December,New Mexico,Diseases,0.2
2015,October-December,New Mexico,Varroa Mites,30.9
2015,October-December,New York,Diseases,0.8
2015,October-December,New York,Other pests/parasites,2.2
2015,October-December,New York,Varroa Mites,24.5
2015,October-December,New York,Pesticides,0.9
2015,October-December,New York,Unknown,6.2
2015,October-December,New York,Other,0.4
2015,October-December,North Carolina,Other pests/parasites,3.4
2015,October-December,North Carolina,Pesticides,0.4
2015,October-December,North Carolina,Unknown,3.4
2015,October-December,North Carolina,Other,5.4
2015,October-December,North Carolina,Varroa Mites,9.6
2015,October-December,North Carolina,Diseases,0.5
2015,October-December,North Dakota,Other pests/parasites,2.3
2015,October-December,North Dakota,Unknown,2.1
2015,October-December,North Dakota,Varroa Mites,10.8
2015,October-December,North Dakota,Pesticides,1.5
2015,October-December,North Dakota,Other,3.7
2015,October-December,North Dakota,Diseases,1.8
2015,October-December,Ohio,Pesticides,7.3
2015,October-December,Ohio,Unknown,2.1
2015,October-December,Ohio,Varroa Mites,36.3
2015,October-December,Ohio,Other pests/parasites,8.8
2015,October-December,Ohio,Other,14.5
2015,October-December,Ohio,Diseases,2.0
2015,October-December,Oklahoma,Other,1.3
2015,October-December,Oklahoma,Unknown,2.5
2015,October-December,Oklahoma,Other pests/parasites,4.5
2015,October-December,Oklahoma,Diseases,0.1
2015,October-December,Oklahoma,Pesticides,0.1
2015,October-December,Oklahoma,Varroa Mites,2.8
2015,October-December,Oregon,Pesticides,1.5
